OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength
6386,,,2,2,,3414-3416 Boulder Ridge Dr,,,House,,,,,,,,,2500.06765033386,205.657516358909
6387,,,2,2,,3401-3403 Boulder Ridge Dr,,,House,,,,,,,,,3841.28034878331,263.207107007176
6388,,,2,2,,3405-3407 Boulder Ridge Dr,,,House,,,,,,,,,3841.28034878331,263.207107007176
6389,,,2,2,,3409-3411 Boulder Ridge Dr,,,House,,,,,,,,,3841.28034878331,263.207107007176
6390,,,2,2,,3413-3415 Boulder Ridge Dr,,,House,,,,,,,,,3862.61276893436,263.529810933964
6391,,,2,2,,3425-3427 Boulder Ridge Dr,,,House,,,,,,,,,3654.31803848298,256.504187873352
6394,,,2,2,,3421-3423 Boulder Ridge Dr,,,House,,,,,,,,,3706.88770616462,257.253112458336
6395,,,2,2,,3417-3419 Boulder Ridge Dr,,,House,,,,,,,,,3717.15879662761,257.807165576595
6396,,,4,,,3449-3455 Stoneway Ct,,,Building,,,,,,,,,3608.32270541828,300.198883191546
6397,,,4,,,3450-3456 Stoneway Ct,,,Building,,,,,,,,,3814.40192035277,293.718648265408
6398,,,4,,,3441-3447 Stoneway Ct,,,Building,,,,,,,,,3602.68335767096,298.881419226234
6399,,,4,,,3433-3439 Stoneway Ct,,,Building,,,,,,,,,3715.41486734464,300.492155030197
6400,,,4,,,3442-3448 Stoneway Ct,,,Building,,,,,,,,,4179.76786117846,278.991520461352
6401,,,4,,,3434-3440 Stoneway Ct,,,Building,,,,,,,,,4182.69867916751,274.963840437205
6402,,,4,,,3425-3431 Stoneway Ct,,,Building,,,,,,,,,3519.28568754823,293.126424732136
6403,,,4,,,3426-3432 Stoneway Ct,,,Building,,,,,,,,,4183.76374414501,277.836043156688
6404,,,4,,,3417-3423 Stoneway Ct,,,Building,,,,,,,,,4003.7617349119,292.056502059268
6405,,,4,,,3418-3424 Stoneway Ct,,,Building,,,,,,,,,4152.48855861044,276.515971550342
6406,,,4,,,3409-3415 Stoneway Ct,,,Building,,,,,,,,,3877.55182408744,304.574251318747
6407,,,4,,,3410-3416 Stoneway Ct,,,Building,,,,,,,,,4163.2384819734,277.811100377214
6408,,,4,,,3402-3408 Stoneway Ct,,,Building,,,,,,,,,3910.16066570469,259.488358290777
6409,,,2,2,,1302-1304 Cobblestone Way,,,House,,,,,,,,,3892.37631751652,323.236594030265
6410,,,2,1,,1309-1311 Cobblestone Way,,,House,,,,,,,,,4232.12985284836,327.436019957935
6411,,,2,1,,1313-1315 Cobblestone Way,,,House,,,,,,,,,4170.23167101477,326.864723394115
6412,,,2,1,,1310-1312 Cobblestone Way,,,House,,,,,,,,,4267.94723158846,330.69252655487
6413,,,2,1,,1409-1411 Cobblestone Way,,,House,,,,,,,,,4242.15959894508,329.340921372133
6414,,,2,1,,1413-1415 Cobblestone Way,,,House,,,,,,,,,4216.49150469977,329.146864070797
6415,,,2,2,,1418-1420 Cobblestone Way,,,House,,,,,,,,,3985.81346066616,319.55341563541
6416,,,2,1,,1421-1423 Cobblestone Way,,,House,,,,,,,,,4433.05986818197,337.837711646554
6417,,,2,2,,1301-1303 Cobblestone Way,,,House,,,,,,,,,4118.29675784834,336.410909329797
6418,,,2,2,,1305-1307 Cobblestone Way,,,House,,,,,,,,,4176.34306881104,340.106181979294
6419,,,2,2,,1306-1308 Cobblestone Way,,,House,,,,,,,,,4488.43078008576,358.206498595357
6420,,,2,2,,1401-1403 Cobblestone Way,,,House,,,,,,,,,3786.26531579103,264.993187306899
6421,,,2,2,,1314-1316 Cobblestone Way,,,House,,,,,,,,,2209.14271043491,223.051578064782
6422,,,2,2,,1405-1407 Cobblestone Way,,,House,,,,,,,,,3637.95343379733,260.029304302173
6423,,,2,2,,1410-1412 Cobblestone Way,,,House,,,,,,,,,3703.69684890919,296.329794220233
6424,,,2,2,,1414-1416 Cobblestone Way,,,House,,,,,,,,,2729.42153206963,218.224642351267
6425,,,2,2,,1417-1419 Cobblestone Way,,,House,,,,,,,,,2661.00110294201,244.804506439537
6426,,,2,2,,1406-1408 Cobblestone Way,,,House,,,,,,,,,2054.65011241551,192.547703775264
6427,,,2,2,,1402-1404 Cobblestone Way,,,House,,,,,,,,,2054.64381910518,192.548239013629
6428,,,2,2,,3505-3507 Boulder Ridge Dr,,,House,,,,,,,,,3863.21466227744,320.949562619523
6429,,,2,2,,3509-3601 Boulder Ridge Dr,,,House,,,,,,,,,4285.21779240144,330.344222446254
6430,,,2,2,,3603-3605 Boulder Ridge Dr,,,House,,,,,,,,,4321.73836609278,317.24707705601
6431,,,2,2,,3607-3609 Boulder Ridge Dr,,,House,,,,,,,,,3825.90058295783,316.06717202054
6432,,,4,2,,3701-3707 Boulder Ridge Dr,,,Building,,,,,,,,,4191.44070603064,307.594437047096
6433,,,4,2,,3709-3715 Boulder Ridge Dr,,,Building,,,,,,,,,4202.87214074932,307.324737599004
6434,,,6,2,,3717-3727 Boulder Ridge Dr,,,Building,,,,,,,,,6766.48177536007,472.92708321028
6435,,,6,2,,3729-3739 Boulder Ridge Dr,,,Building,,,,,,,,,7083.42768384373,496.675904912624
6436,,,2,1,,1406-1408 Sand Dollar Dr,,,House,,,,,,,,,1901.44503729676,186.941994114593
6438,,,4,2,,1417-1423 Sand Dollar Dr,,,Building,,,,,,,,,4716.44710426748,318.09350822384
6439,,,4,2,,1414-1420 Sand Dollar Dr,,,Building,,,,,,,,,4735.70485512864,316.622825278248
6440,,,3,2,,1409-1413 Myrtle Beach Ave,,,Building,,,,,,,,,2819.93642306205,233.788329829274
6441,,,2,2,,1410-1412 Myrtle Beach Ave,,,House,,,,,,,,,3655.19196311708,267.147738088638
6442,,,2,2,,1302-1304 Myrtle Beach Ave,,,House,,,,,,,,,2195.46138331324,200.302016655125
6443,,,2,2,,1306-1308 Myrtle Beach Ave,,,House,,,,,,,,,3009.41957867832,227.904471792891
6444,,,2,2,,1314-1316 Myrtle Beach Ave,,,House,,,,,,,,,2946.57223762151,226.418967382686
6445,,,2,2,,1318-1320 Myrtle Beach Ave,,,House,,,,,,,,,2886.37117398048,224.633462476586
6446,,,2,2,,1402-1404 Myrtle Beach Ave,,,House,,,,,,,,,2892.32871730842,225.250819871182
6447,,,2,2,,1310-1312 Myrtle Beach Ave,,,House,,,,,,,,,2879.63922513017,224.139584653236
6448,1350-1364 Mariner Way,412004374045,8,,,1350-1364 Mariner Way,,,Building,,,,,,,,Yes,5725.5220816239,326.636955443183
6449,,,3,2,,3702-3706 Sandstone Dr,,,Building,,,,,,,,,2673.8021471055,226.522518135748
6450,,,2,1,,3715-3717 Sandstone Dr,,,House,,,,,,,,,1839.13425231615,178.129812961699
6451,,,2,2,,706-708 Erin Dr,,,House,,,,,,,,,4241.98530163222,325.239528047266
6452,,,2,2,,717-719 Erin Dr,,,House,,,,,,,,,3822.44365958524,268.882252750401
6453,,,2,1,,510 Creve Coeur Dr,,,House,,,,,,,,,3915.74495255693,283.431123243808
6454,,,2,1,,508 Creve Coeur Dr,,,House,,,,,,,,,2189.00998174906,206.427747674057
6455,,,2,1,,501 Creve Coeur Dr/3102 Old Warson Rd,,,House,,,,,,,,,4383.2246159065,290.172832156647
6456,,,2,1,,504 Creve Coeur Dr,,,House,,,,,,,,,4336.15431392229,330.161568726376
6457,,,2,1,,503 Creve Coeur Dr,,,House,,,,,,,,,4100.50410824274,288.263037496154
6458,,,2,1,,506 Creve Coeur Dr,,,House,,,,,,,,,3848.66013697509,270.975699149194
6459,,,2,1,,3104 Old Warson Rd,,,House,,,,,,,,,4974.28887847179,345.999653087485
6460,,,2,1,,3101 Old Warson Rd,,,House,,,,,,,,,4032.88041912407,260.248740376989
6461,,,2,1,,3103 Old Warson Rd,,,House,,,,,,,,,4180.91348057124,285.501503556032
6462,,,3,1,,502 Creve Coeur Dr,,,Building,,,,,,,,,6527.24641920848,412.624512270685
6463,,,2,1,,3402-3404 Clayton Rd,,,House,,,,,,,,,4167.2375544353,273.950577668334
6464,,,2,1,,3410-3412 Clayton Rd,,,House,,,,,,,,,4454.83462698654,299.494113594414
6465,,,2,1,,602-604 Clayton Rd,,,House,,,,,,,,,4214.73605199715,276.194885672351
6466,,,2,1,,606-608 Clayton Rd,,,House,,,,,,,,,4264.21332807538,278.366951300104
6467,,,2,2,,3406-3408 Clayton Rd,,,House,,,,,,,,,3999.3433283338,269.353614472765
6468,,,2,2,,605-607 Erin Dr,,,House,,,,,,,,,3841.11355130267,270.340178472467
6469,,,2,2,,610-612 Erin Dr,,,House,,,,,,,,,4250.88538996742,325.520039677343
6470,,,2,2,,618-620 Erin Dr,,,House,,,,,,,,,4481.9894943503,324.481218737503
6471,,,2,1,,614-616 Erin Dr,,,House,,,,,,,,,3334.1683798374,253.055445481858
6472,,,2,1,,702-704 Erin Dr,,,House,,,,,,,,,4313.41326202428,281.205082285722
6473,,,2,2,,2706-2708 Natalie Dr,,,House,,,,,,,,,2960.67711635788,332.163320396601
6474,,,2,1,,2710-2712 Natalie Dr,,,House,,,,,,,,,3715.18370920279,358.968998229843
6475,,,2,1,,2814-2816 Natalie Dr,,,House,,,,,,,,,3771.2533786535,360.261224119973
6476,,,2,2,,2702-2704 Natalie Dr,,,House,,,,,,,,,2590.47285009081,219.631615179798
6477,,,4,1,,2617-2623 Natalie Dr,,,Building,,,,,,,,,6993.41954124926,418.269880382162
6478,,,4,2,,2707-2713 Natalie Dr,,,Building,,,,,,,,,6114.28227447176,383.339246119697
6479,,,4,1,,2801-2807 Natalie Dr,,,Building,,,,,,,,,7781.00579162916,452.650339486535
6480,,,4,1,,2809-2815 Natalie Dr,,,Building,,,,,,,,,7066.74983404151,419.540713505255
6481,,,4,1,,2817-2823 Natalie Dr,,,Building,,,,,,,,,7764.43868560719,455.35020542051
6482,,,4,2,,2901-2907 Natalie Dr,,,Building,,,,,,,,,6123.99131948244,371.475843141646
6483,,,4,2,,2909-2915 Natalie Dr,,,Building,,,,,,,,,6870.13102959935,414.131558002231
6484,,,4,2,,401-407 Irvine Rd,,,Building,,,,,,,,,6748.59603030351,413.60429153734
6485,,,4,,,409-415 Irvine Rd,,,Building,,,,,,,,,6847.1058533668,418.582366785118
6486,,,2,2,,501-503 Irvine Rd,,,House,,,,,,,,,2450.62692388218,210.600746047711
6487,,,2,1,,505-507 Irvine Rd,,,House,,,,,,,,,3601.66258170209,252.613593512651
6488,,,3,1,,2701-2705 Natalie Dr,,,Building,,,,,,,,,5236.11653584841,333.745721976062
6489,,,2,1,,2607-2611 Natalie Dr,,,House,,,,,,,,,3522.84034349966,246.857551987943
6490,,,2,1,,2613-2615 Natalie Dr,,,House,,,,,,,,,3559.33277845041,248.270169354563
6491,,,2,1,,2624-2626 Natalie Dr,,,House,,,,,,,,,3735.29927727018,260.289879061867
6492,,,4,1,,2908-2914 Heritage Dr,,,Building,,,,,,,,,6175.65187028093,498.29280525689
6493,,,4,1,,901-903 Pomona Dr/2904-2906 Heritage Dr,,,Building,,,,,,,,,6338.67084608607,503.860909063995
6494,,,4,1,,905-908 Pomona Dr,,,Building,,,,,,,,,6222.22051942817,496.810436581486
6495,,,4,1,,1001-1004 Pomona Dr,,,Building,,,,,,,,,6219.75826383359,498.364135404138
6496,,,4,1,,1005-1008 Pomona Dr,,,Building,,,,,,,,,6273.20389444906,497.952459404714
6497,,,4,1,,1101-1104 Pomona Dr,,,Building,,,,,,,,,6179.65317603004,494.030775529916
6498,,,4,1,,1105-1108 Pomona Dr,,,Building,,,,,,,,,6235.78511273122,499.083651015324
6499,,,4,1,,1109-1112 Pomona Dr,,,Building,,,,,,,,,6257.61045557697,497.338907037323
6500,,,4,1,,2601-2607 Heritage Dr,,,Building,,,,,,,,,6110.20983166874,491.47307442025
6501,,,4,1,,810-812 Compton Ave/2609-2611 Heritage Dr,,,Building,,,,,,,,,5948.29313244549,486.234386061988
6502,,,4,1,,2501-2507 Heritage Dr,,,Building,,,,,,,,,6339.68289056719,501.262434478672
6503,,,4,1,,902-904 Pomona Dr/2810-2812 Heritage Dr,,,Building,,,,,,,,,6229.12909526897,501.960566231222
6504,,,4,1,,2802-2808 Heritage Dr,,,Building,,,,,,,,,6241.53834768479,509.182874567976
6505,,,4,1,,906-912 Pomona Dr,,,Building,,,,,,,,,6319.30373783079,511.272343259308
6506,,,4,1,,2718-2724 Heritage Dr,,,Building,,,,,,,,,6128.51958332868,492.192822315408
6507,,,4,1,,2602-2608 Heritage Dr,,,Building,,,,,,,,,6130.17628438332,496.908862336837
6508,,,4,1,,2702-2708 Heritage Dr,,,Building,,,,,,,,,5856.27292488211,494.104559668225
6509,,,4,1,,2710-2716 Heritage Dr,,,Building,,,,,,,,,6243.26078900553,499.490155072719
6510,,,4,1,,2510-2516 Heritage Dr,,,Building,,,,,,,,,6460.17079123327,506.08132725624
6511,,,4,1,,2502-2508 Heritage Dr,,,Building,,,,,,,,,6386.6767982094,505.007771833798
6512,,,4,1,,914-916 Pomona Dr/2726-2728 Heritage Dr,,,Building,,,,,,,,,6187.53357517025,499.597688344345
6513,,,2,,,2923-2925 Greystone Pl,,,House,,,,,,,,,4958.47702512334,344.204712214963
6514,,,2,,,2915-2917 Greystone Pl,,,House,,,,,,,,,4958.47702512334,344.204712214963
6515,,,2,,,2919-2921 Greystone Pl,,,House,,,,,,,,,4958.76350513023,338.189452992386
6916,,,2,2,,4541-4543 Nicklaus Dr,,,House,,,,,,,,,4788.57624332315,356.3880620853
6917,,,2,2,,4537-4539 Nicklaus Dr,,,House,,,,,,,,,4738.9334022809,356.151633935811
6918,,,2,2,,4007 Farmington Dr,,,House,,,,,,,,,2858.81090697265,222.426717342621
6919,,,2,2,,4010-4012 W Windsor Rd,,,House,,,,,,,,,3917.77747167244,292.737203248167
6920,,,2,2,,4014-4016 W Windsor Rd,,,House,,,,,,,,,3784.74186032753,286.774186820848
6921,,,2,2,,4009 Farmington Dr,,,House,,,,,,,,,2954.41603493042,226.510684741303
6922,,,2,2,,4008 Farmington Dr,,,House,,,,,,,,,2731.77561090486,220.608644443603
6923,,,3,2,,2326-2330 S Staley Rd,,,House,,,,,,,,,6427.75433792221,409.570692944584
6924,,,2,2,,2322-2324 S Staley Rd,,,House,,,,,,,,,3480.57717450707,268.676741802731
6925,,,2,1,,2006 Three Hierarchs Ct,,,House,,,,,,,,,3660.69566250896,331.91663092813
6926,,,2,1,,2005 Three Hierarchs Ct,,,House,,,,,,,,,3752.05231047933,334.224540371083
6927,,,2,1,,2001 Three Hierarchs Ct,,,House,,,,,,,,,3664.62532912357,334.306692590302
6928,,,2,1,,1613 Mayfair Rd/1701 Georgetown Dr,,,House,,,,,,,,,4997.92276749558,423.175143433574
6929,,,2,1,,1405 Broadmoor Dr,,,House,,,,,,,,,4621.8086775152,361.249520106868
6930,,,2,1,,1501 Broadmoor Dr,,,House,,,,,,,,,4824.20824975344,364.000916136788
6931,,,2,1,,1503 Broadmoor Dr,,,House,,,,,,,,,4735.11827720804,363.645336130347
6932,,,2,1,,1505 Broadmoor Dr,,,House,,,,,,,,,4793.41834559031,365.147725695682
6933,,,3,1,,2340-2344 Fields South Dr,,,Building,,,,,,,,,8884.77214131774,675.759664819944
6934,,,3,1,,2319-2323 Eagle Ridge Rd,,,Building,,,,,,,,,9154.07449777098,690.414632059952
6935,,,3,1,,2313-2317 Eagle Ridge Rd,,,Building,,,,,,,,,8976.83339538237,678.11996048522
6936,,,3,1,,2307-2311 Eagle Ridge Rd,,,Building,,,,,,,,,9092.91417382451,683.5803618766
6937,,,3,1,,2301-2305 Eagle Ridge Rd,,,Building,,,,,,,,,9008.45124815001,684.16852046531
6938,,,3,1,,2207-2211 Eagle Ridge Rd,,,Building,,,,,,,,,6713.06680766592,583.706184815356
6939,,,2,1,,2203-2205 Eagle Ridge Rd,,,House,,,,,,,,,5510.26938128989,497.672678320321
6940,,,2,1,,1201 Joanne Ln,,,House,,,,,,,,,1914.37607803185,186.657469198924
6941,,,2,1,,1203 Joanne Ln,,,House,,,,,,,,,2317.8275817939,219.058970780438
6942,,,2,1,,1205 Joanne Ln,,,House,,,,,,,,,2279.67179888513,216.158852096252
6943,,,2,1,,1207 Joanne Ln,,,House,,,,,,,,,2353.71635070024,219.715855871603
6944,,,2,1,,1211 Joanne Ln,,,House,,,,,,,,,1992.49629045431,183.220712663646
6945,,,2,1,,1213 Joanne Ln,,,House,,,,,,,,,1925.92480768955,186.625991871277
6946,,,2,1,,1215 Joanne Ln,,,House,,,,,,,,,1897.72193575513,187.777144699615
6947,,,4,1,,2726-2732 J T Coffman Dr,,,Building,,,,,,,,,9418.42870719692,532.55045568078
6948,,,4,1,,2729-2753 J T Coffman Dr,,,Building,,,,,,,,,7861.80499668147,457.60146056385
6949,,,4,1,,2722-2763 Madelynn Dr,,,Building,,,,,,,,,9480.50547988861,538.181005690914
6950,,,4,1,,2734-2740 J T Coffman Dr,,,Building,,,,,,,,,9384.13974740866,541.850106834102
6951,,,4,1,,2709-2715 J T Coffman Dr,,,Building,,,,,,,,,9760.57771074824,550.337596307061
6952,,,4,1,,2718-2724 J T Coffman Dr,,,Building,,,,,,,,,9461.76604712971,537.724140093303
6953,,,4,1,,2718-2730 Madelynn Dr,,,Building,,,,,,,,,9676.22019245146,567.02767148287
6954,,,4,1,,2717-2723 Madelynn Dr,,,Building,,,,,,,,,9681.12793014465,565.649381001586
6955,,,4,1,,2725-2731 Madelynn Dr,,,Building,,,,,,,,,9681.14256862752,565.650775020075
6956,,,4,1,,2750-2756 J T Coffman Dr,,,Building,,,,,,,,,9638.63914844703,568.431319938387
6957,,,4,1,,2710-2716 J T Coffman Dr,,,Building,,,,,,,,,9681.12528153362,565.64806008884
6958,,,2,1,,2717-2719 J T Coffman Dr,,,Building,,,,,,,,,4773.35863930356,337.493379991073
6959,,,2,1,,2717-2719 Madelynn Dr,,,Building,,,,,,,,,4402.2880208369,339.260162618287
6960,,,2,1,,2746-2748 J T Coffman Dr,,,Building,,,,,,,,,4646.42528459438,350.110210267977
6961,,,2,1,,2742-2744 J T Coffman Dr,,,Building,,,,,,,,,4646.41382161384,350.109645376082
6962,,,4,1,,2765-2771 J T Coffman Dr,,,Building,,,,,,,,,7805.28999998947,457.276981117146
6963,,,4,1,,2758-2770 J T Coffman Dr,,,Building,,,,,,,,,7773.52823447667,459.167032106861
6964,,,2,2,,13-14 Briar Hill Cir,,,Building,,,,,,,,,3279.09827523998,240.28133752596
6965,,,2,2,,2318-2320 Briar Hill Dr,,,Building,,,,,,,,,3823.72464182188,274.921863805392
6966,,,2,2,,2314-2316 Briar Hill Dr,,,Building,,,,,,,,,3954.11960283178,290.295693400324
6967,,,4,2,,9-12 Briar Hill Cir,,,Building,,,,,,,,,6166.7182761794,486.424999726063
6968,,,4,2,,5-8 Briar Hill Cir,,,Building,,,,,,,,,6177.6085574665,487.76229994383
6969,,,4,2,,2306-2312 Briar Hill Dr,,,Building,,,,,,,,,7887.34300948208,543.160503228699
6970,,,4,2,,2218-2304 Briar Hill Dr,,,Building,,,,,,,,,6158.34129672853,486.334416679229
6971,,,4,2,,1-4 Briar Hill Cir,,,Building,,,,,,,,,6224.165598913,486.948075789445
6972,,,4,2,,2210-2216 Briar Hill Dr,,,Building,,,,,,,,,6127.94653725776,416.036180489884
6973,,,4,2,,2202-2208 Briar Hill Dr,,,Building,,,,,,,,,6674.74061061708,456.407335999563
6974,,,2,2,,15-16 Briar Hill Cir,,,Building,,,,,,,,,2644.25983324059,259.284714510586
6975,,,2,1,,2310-2312 Eagle Ridge Rd,,,Building,,,,,,,,,5637.03245969031,422.059331495594
6976,,,2,1,,2306-2308 Eagle Ridge Rd,,,Building,,,,,,,,,5602.30154347346,422.714017615094
6977,,,2,1,,2302-2304 Eagle Ridge Rd,,,Building,,,,,,,,,4756.63811318912,424.475204107267
6978,,,2,1,,2326-2328 Fields South Dr,,,Building,,,,,,,,,5924.73452860099,430.793168941586
6979,,,2,1,,3807-3809 Fields South Dr,,,Building,,,,,,,,,5696.70510974407,413.837976798089
6980,,,2,1,,2322-2324 Fields South Dr,,,Building,,,,,,,,,7402.22254509474,511.324514128082
6981,,,2,1,,3811-3813 Fields South Dr,,,Building,,,,,,,,,5696.47868205283,441.912187811798
6982,,,2,1,,3806-3808 Fields South Dr,,,Building,,,,,,,,,7263.05453209625,492.826517087349
6983,,,2,1,,2314-2316 Fields South Dr,,,Building,,,,,,,,,6234.56496082257,481.283963585389
6984,,,2,1,,3815-3817 Fields South Dr,,,Building,,,,,,,,,6417.10487104236,463.87664849921
6985,,,2,1,,3810-3812 Fields South Dr,,,Building,,,,,,,,,6688.19448758774,511.632299026396
6986,,,2,1,,2311-2315 Fields South Dr,,,Building,,,,,,,,,7078.98044221045,506.960210597787
6987,,,2,1,,3814-3816 Fields South Dr,,,Building,,,,,,,,,5889.59765662488,454.572288661976
6988,,,2,1,,2310-2312 Fields South Dr,,,Building,,,,,,,,,7049.11206992127,509.452013518656
6989,,,3,2,,1711-1715 Devonshire Dr,,,Building,,,,,,,,,6302.54299123429,435.841954441258
6990,,,3,2,,1705-1709 Devonshire Dr,,,Building,,,,,,,,,6062.11951961865,398.41457732416
6991,,,2,2,,1717-1719 Devonshire Dr,,,House,,,,,,,,,3802.4190661102,305.909917897551
6992,,,2,2,,2407 W John St,,,Building,,,,,,,,,1133.16965923948,134.680683567985
6993,,,2,2,,2403 W John St,,,Building,,,,,,,,,1231.35267643555,140.688391715823
6994,,,2,2,,703 Kenwood Rd,,,Building,,,,,,,,,1293.56235334234,156.92842701217
6995,,,2,2,,2409 W John St,,,Building,,,,,,,,,1153.67542444141,135.914073551786
6996,,,2,2,,701 Kenwood Rd,,,Building,,,,,,,,,1256.46780132152,148.570735494635
6997,,,2,2,,2405 W John St,,,Building,,,,,,,,,1271.81159570158,143.006033141581
6998,,,3,2,,1713 Harbor Point Dr,,,Building,,,,,,,,,6152.71592850013,472.793138003086
6999,,,3,2,,1711 Harrington Dr,,,Building,,,,,,,,,5759.16159303398,411.570168364698
7000,,,8,2,,2142-2156 Sunview Dr,,,Building,,,,,,,,,7896.58759506926,499.543937723573
7001,,,8,2,,2117-2131 Sunview Dr,,,Building,,,,,,,,,7724.64886249082,466.595758129202
7002,,,4,2,,2136-2140 Sunview Dr,,,Building,,,,,,,,,3881.06399381656,298.231570493498
7003,,,4,2,,2109-2115 Sunview Dr,,,Building,,,,,,,,,4810.79239883519,402.752562694322
7004,,,8,2,,2118-2132 Sunview Dr,,,Building,,,,,,,,,7743.2893375275,507.46986395658
7005,,,3,2,,2101-2105 Sunview Dr,,,Building,,,,,,,,,3763.28526922517,326.3040468453
7006,,,8,2,,2102-2116 Sunview Dr,,,Building,,,,,,,,,7760.15433691549,492.73974445204
7007,,,3,2,,2008-2012 Sunview Dr,,,Building,,,,,,,,,6341.09121156131,431.889317076514
7008,,,2,2,,2009-2011 Sunview Dr,,,Building,,,,,,,,,2860.28155199663,269.292555052842
7009,,,4,2,,2001-2007 Sunview Dr,,,Building,,,,,,,,,4111.8374374684,330.215327558402
7010,,,3,2,,2002-2006 Sunview Dr,,,Building,,,,,,,,,6199.14960843814,423.255095564238
7011,,,2,2,,1721-1723 Devonshire Dr,,,Building,,,,,,,,,3920.60600611953,307.98192369173
7012,,,3,2,,1725-1729 Devonshire Dr,,,Building,,,,,,,,,5962.28807151632,447.310577808975
7013,,,2,1,,1519-1521 Devonshire Dr,,,House,,,,,,,,,3720.57241782292,295.324092342998
7014,,,3,2,,1523-1527 Devonshire Dr,,,Building,,,,,,,,,5629.51877673854,414.685251635114
7015,,,2,2,,1529 Devonshire Dr/1601 Sandpiper Ct,,,Building,,,,,,,,,3607.93471240086,285.279240341376
7016,,,2,1,,1603-1605 Sandpiper Ct,,,House,,,,,,,,,3962.57715946351,321.547209449523
7017,,,3,2,,1607-1609 Sandpiper Ct,,,Building,,,,,,,,,5784.941545658,448.186732786935
7018,,,2,2,,1604-1606 Sandpiper Ct,,,Building,,,,,,,,,3729.21071744038,309.960234497176
7019,,,3,2,,1602 Sandpiper Ct/1603-1605 Devonshire Dr,,,Building,,,,,,,,,6089.40435836658,444.500127987888
7020,,,2,1,,1607-1609 Devonshire Dr,,,House,,,,,,,,,4345.56532299954,315.342708162288
7021,,,2,2,,2004-2006 Lakeside Ct,,,House,,,,,,,,,4051.45629136635,298.792362335684
7022,,,3,2,,2003-2007 Lakeside Ct,,,Building,,,,,,,,,5865.50764452375,453.672147207902
7023,,,2,2,,1701-1703 Devonshire Dr,,,House,,,,,,,,,4503.09807955666,393.408075502805
7024,,,4,2,,2168-2178 Harbortown Cir,,,Building,,,,,,,,,7623.7681355374,489.676166175618
7025,,,8,2,,2150-2164 Harbortown Cir,,,Building,,,,,,,,,6855.20497536818,469.696498668961
7026,,,4,2,,2141-2147 Harbortown Cir,,,Building,,,,,,,,,4005.04843346176,303.537901767754
7027,,,4,2,,2142-2148 Harbortown Cir,,,Building,,,,,,,,,3943.20777868672,294.691306627932
7028,,,4,2,,2165-2171 Harbortown Cir,,,Building,,,,,,,,,3876.67397467821,298.937178581062
7029,,,4,2,,2134-2140 Harbortown Cir,,,Building,,,,,,,,,3864.95768621153,292.720713988953
7030,,,8,2,,2125-2139 Harbortown Cir,,,Building,,,,,,,,,7666.86133233694,478.637746871395
7031,,,8,2,,2149-2163 Harbortown Cir,,,Building,,,,,,,,,7814.30292836809,483.488066099484
7032,,,4,2,,2117-2123 Harbortown Cir,,,Building,,,,,,,,,3915.64984846068,299.190231927309
7033,,,8,2,,2118-2132 Harbortown Cir,,,Building,,,,,,,,,7777.94094939081,477.308812672733
7034,,,4,2,,2109-2115 Harbortown Cir,,,Building,,,,,,,,,3979.86513540659,299.427914381532
7035,,,4,2,,2110-2116 Harbortown Cir,,,Building,,,,,,,,,3946.7751984859,300.758610280922
7036,,,4,2,,2101-2107 Harbortown Cir,,,Building,,,,,,,,,3948.68908261472,300.208025891153
7037,,,4,2,,2102-2108 Harbortown Cir,,,Building,,,,,,,,,3967.29316393947,301.876451709567
7038,,,2,2,,706 S Duncan Rd,,,Building,,,,,,,,,1298.15121846147,145.852021077814
7039,,,2,2,,704 S Duncan Rd,,,Building,,,,,,,,,1257.59659167679,143.576904127095
7040,,,2,2,,702 S Duncan Rd,,,Building,,,,,,,,,1247.14184993874,142.875909088794
7041,,,2,2,,2919-2921 W John St,,,Building,,,,,,,,,1852.43059632063,186.408913422224
7042,,,2,2,,2923-2925 W John St,,,Building,,,,,,,,,1975.17480594631,215.941726793528
7043,,,2,2,,2904 W John St,,,Building,,,,,,,,,1068.64729072892,142.966828446882
7044,,,2,2,,2910 W John St,,,Building,,,,,,,,,1196.35132816929,151.612257822039
7045,,,2,2,,2908 W John St,,,Building,,,,,,,,,1088.80167938361,141.041221923314
7046,,,2,2,,612 S Duncan Rd,,,Building,,,,,,,,,1091.00537127656,143.331106375143
7047,,,2,2,,610 English Creek Ct,,,Building,,,,,,,,,1009.19099344036,136.489842400011
7048,,,2,2,,610 S Duncan Rd,,,Building,,,,,,,,,1204.278474624,152.86011683211
7049,,,2,2,,607 English Creek Ct,,,Building,,,,,,,,,1067.99186915782,140.515932896162
